0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030423834,0.0030758178,0.002943089,0.00202161,0.0001839028,0.0012856396,0.00093902816,0.00086203223,0.0016883202,0.001968504,0.0022398953,0.0019854454,0.0008419816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005735073,0.0009906681,0.0018433575,0.0023148842,0.0022207717,0.0022705584,0.0016931377,0.00043738232,0.0009298945,0.00033205503,0.0008699599,0.0014399034,0.0020178778,0.0033643576,0.0038590382,0.0027901405,0.0017930986,0.0019865697,0.0020774542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018644345,0.00095881964,0.00037132055,0.00030101975,0.00043065642,0.00121271,0.0014354271,0.0011887337,0.0014592526,0.0013894035,0.00086302136,0.000660676,0.00039375146,0.0010501163,0.0013356251,0.0023466877,0.0042995736,0.0050392156,0.0038907717,0.0022878326,0.0017101805,0.001886727,0.002172203,0.0028193993,0.0039706114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028874786,0.0026507801,0.0021277491,0.0011925002,0.00031172758,3.531056e-5,0.00042398248,0.0010248207,0.0008738709,0.00047082728,0.0008465354,0.0012239005,0.0012179953,0.0010025731,0.0012719322,0.0015487288,0.0014353255,0.0023036308,0.004285878,0.005013799,0.00397722,0.0023303356,0.0011821918,0.0014483741,0.0020845297,0.0024171935,0.0028841584,0.0035460526,0.003852006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002595439,0.0030604312,0.0034176249,0.003168713,0.0022356089,0.001138006,0.0004054128,0.0005851611,0.0010761624,0.0007810377,0.00031667916,0.00053462526,0.0012967944,0.0017471785,0.0020261195,0.0024317736,0.002334044,0.0016433357,0.0016112223,0.0032479733,0.003938555,0.00330432,0.0019912422,0.00053673325,0.0012910672,0.0025202371,0.0029874071,0.0028300977,0.0028192839,0.003195064,0.003751107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026053793,0.0033355453,0.0038099294,0.004310636,0.0047616456,0.0044975923,0.0034259139,0.0020074258,0.0008062846,0.00055814587,0.0009503261,0.0007674294,0.00022656575,0.00049602194,0.0015384002,0.00228899,0.003034642,0.0034817855,0.0030602308,0.0019753692,0.0006875003,0.0016091206,0.00239358,0.0024638765,0.0016822605,0.0003084522,0.0015357044,0.0031984372,0.0040029157,0.0037658853,0.0033042445,0.0034190468,0.0038625079,0.003741022,0.00259728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016581345,0.0030883185,0.00432436,0.005070502,0.005596443,0.0058809766,0.0054738657,0.0042814086,0.00264785,0.0011751873,0.0005053358,0.00063859986,0.0006065617,0.00026016423,0.0007724954,0.001711753,0.0024229817,0.003409073,0.003839072,0.0032561363,0.0022237783,0.0011030558,0.00051221997,0.0013438022,0.0020580217,0.0017832468,0.0004964455,0.001605846,0.0036268309,0.004687649,0.004494688,0.0039104447,0.0037179962,0.0036944437,0.0030958527,0.00168106,0.00028039655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004973072,0.0015004926,0.0027703838,0.0042882664,0.0053375913,0.006006047,0.0062287543,0.005790072,0.0046392716,0.002995095,0.0015464002,0.0007414377,0.00039401476,0.00028313603,0.00025979415,0.0009484411,0.0015799019,0.0019710127,0.0029900311,0.0033360177,0.0027815283,0.0020782365,0.0016824338,0.0015936429,0.0019274442,0.002174971,0.0019999212,0.00082349655,0.0013721227,0.0035766438,0.0046322662,0.0044150962,0.0038827378,0.0035218988,0.0031149448,0.0022759226,0.0010294899,0.0006180109,0.0007321772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011271734,0.0010674212,0.0015295004,0.0017981534,0.0032730799,0.004475608,0.005303125,0.0056918776,0.005492621,0.004656562,0.0032492552,0.0019160261,0.001034167,0.00045772226,0.0002257886,0.0002075797,0.0009561179,0.0011850417,0.0014356304,0.0025773179,0.0028788582,0.0024722375,0.0018643098,0.0019043216,0.0024885652,0.003002017,0.0027222629,0.0021096827,0.0010591191,0.0012239696,0.0030784844,0.0037694108,0.0035274797,0.0032464652,0.0028620167,0.0023050415,0.0015154339,0.0006091347,0.00045972556,0.0003076635,0.0006183593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013310211,0.00058791065,0.0013100158,0.0015720277,0.0005933608,0.0019100108,0.0031150908,0.0039312504,0.0045957705,0.0049118474,0.0046760337,0.0036785211,0.0022544502,0.0011232302,0.0009586342,0.00082770205,0.0003702736,0.0011106068,0.00094038225,0.001725437,0.0030319218,0.003420907,0.0031135567,0.0022101598,0.0021851123,0.0031264229,0.0037580417,0.003242276,0.0022292142,0.0012361277,0.001272517,0.0022650473,0.0024004981,0.0023784481,0.002440159,0.002054133,0.001662318,0.0010661647,0.00021848337,0.00038744046,0.00090316223,0.0014354533,0.0014870038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009048505,0.0005826666,0.0005289292,0.0011671092,0.0014226245,0.0006422896,0.001356122,0.00220279,0.002705587,0.0035319005,0.004392577,0.0047886535,0.004188723,0.002554908,0.0016026959,0.0023447052,0.0019415481,0.0011113005,0.0017509072,0.0009339117,0.002172553,0.0035338458,0.00397792,0.0036999958,0.0025981604,0.0025220606,0.0034813334,0.0038364055,0.0030360247,0.00192353,0.0010305791,0.0010432935,0.0013148669,0.00129598,0.0018603789,0.0017934939,0.0016900635,0.0019337015,0.0013995599,0.0006937081,0.0010303973,0.0017039495,0.002136047,0.002064536,0.0016578061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027604236,0.001577592,0.0008270273,0.0008232216,0.0010198139,0.0013175821,0.0013155824,0.001630959,0.001867967,0.0018929816,0.002700478,0.0038461504,0.0046732794,0.004448424,0.0030057686,0.0032184233,0.004486596,0.003490702,0.002484394,0.0030900524,0.0012493519,0.002131611,0.003514209,0.0040656696,0.0039108535,0.002793065,0.002836422,0.0036294137,0.0034445417,0.0023647386,0.0013275082,0.00042449438,0.0006207406,0.00073743064,0.0015548778,0.0019377088,0.0015305551,0.0025452476,0.0029534157,0.0021163633,0.0013833141,0.0017898965,0.0024353748,0.0026262403,0.0023697629,0.0019732248,0.0015470356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030264629,0.0020765332,0.00156904,0.0015860128,0.0015861465,0.0016509027,0.0016126281,0.0014996402,0.0013123448,0.000995842,0.0017206789,0.0028957801,0.0040291445,0.0043182387,0.003686288,0.005033423,0.0064107142,0.004764559,0.0039800406,0.004722624,0.002132764,0.0017122698,0.0031531062,0.0041369125,0.0042057494,0.0031933542,0.0033836996,0.003911032,0.0033833855,0.0023361284,0.0013131287,0.00038103032,0.00073488493,0.0014626785,0.002409985,0.0020996584,0.002119753,0.0035574082,0.0036002453,0.0026170323,0.0021210776,0.002621385,0.0030213846,0.0027674686,0.002200704,0.0017115761,0.0013330351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031254091,0.0027851458,0.0020985096,0.0020615545,0.0023200691,0.0022636408,0.0021075252,0.0017203386,0.0010479204,0.00037004385,0.000278332,0.00082047423,0.0015253981,0.0028130293,0.0036782564,0.0037977141,0.0053075477,0.0064288075,0.004762086,0.005030723,0.0059116995,0.0030796167,0.0012225999,0.0026293602,0.0043448545,0.0046107513,0.003893539,0.004118996,0.0042772084,0.0034968199,0.0022234053,0.0012468898,0.0013786288,0.0020647754,0.002950992,0.0033288063,0.0023591768,0.002454562,0.0034570992,0.0033117714,0.0028397222,0.0029793973,0.003488664,0.0033575853,0.0024947326,0.001583285,0.0010136403,0.0007492965,0.00084629963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025946714,0.002487994,0.0020896485,0.0015796003,0.002025288,0.0026901078,0.0027037705,0.0024253707,0.0019030424,0.0011006817,0.00078888383,0.0011435132,0.0011040154,0.00029130845,0.0013392164,0.0023604513,0.0025553189,0.0031243076,0.0035446468,0.0033136457,0.005526991,0.0062537906,0.0036685255,0.00095897156,0.0022270216,0.004629634,0.0050465227,0.004687052,0.004647231,0.004344786,0.003159691,0.0015822877,0.0017074238,0.0026690376,0.0036104687,0.004309726,0.0038616983,0.0022398566,0.0016919812,0.00222789,0.00263358,0.0032394486,0.0040072664,0.004179928,0.0032506578,0.001780138,0.00062932586,0.00022032623,0.00031770885,0.00069159095,0.0010582262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
